# Renewables.ninja Weather (Point API) - -32.584, 26.601 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Africa/Johannesburg, t2m in ºC, prectotland in mm/h, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "t2m": "\u00baC", "prectotland": "mm/h", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "-32.58408641596155", "lon": "26.60120807735355", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,swgdn,swtdn,cldtot
2019-12-09 23:00,2019-12-10 01:00,11.595,0.076,0,0,0.775
2019-12-10 00:00,2019-12-10 02:00,11.621,0.091,0,0,0.876
2019-12-10 01:00,2019-12-10 03:00,11.616,0.093,0,0,0.753
2019-12-10 02:00,2019-12-10 04:00,11.553,0.082,0,0,0.903
2019-12-10 03:00,2019-12-10 05:00,11.724,0.075,13.853,92.625,0.964
2019-12-10 04:00,2019-12-10 06:00,12.363,0.071,67.030,371.021,0.951
2019-12-10 05:00,2019-12-10 07:00,13.766,0.074,219.018,648.908,0.851
2019-12-10 06:00,2019-12-10 08:00,15.915,0.071,393.784,902.563,0.879
2019-12-10 07:00,2019-12-10 09:00,18.477,0.053,567.804,1114.630,0.721
2019-12-10 08:00,2019-12-10 10:00,21.384,0.038,787.439,1270.875,0.764
2019-12-10 09:00,2019-12-10 11:00,23.367,0.037,805.861,1360.568,0.909
2019-12-10 10:00,2019-12-10 12:00,24.233,0.063,705.236,1377.335,0.924
2019-12-10 11:00,2019-12-10 13:00,24.541,0.095,627.993,1320.416,0.900
2019-12-10 12:00,2019-12-10 14:00,24.412,0.163,544.987,1193.179,0.905
2019-12-10 13:00,2019-12-10 15:00,23.756,0.187,439.245,1004.966,0.889
2019-12-10 14:00,2019-12-10 16:00,22.516,0.138,325.885,768.328,0.886
2019-12-10 15:00,2019-12-10 17:00,20.723,0.101,186.421,499.258,0.890
2019-12-10 16:00,2019-12-10 18:00,18.568,0.150,55.920,216.229,0.913
2019-12-10 17:00,2019-12-10 19:00,16.496,0.163,1.671,10.201,0.907
2019-12-10 18:00,2019-12-10 20:00,15.353,0.086,0,0,0.903
2019-12-10 19:00,2019-12-10 21:00,14.837,0.061,0,0,0.904
2019-12-10 20:00,2019-12-10 22:00,14.530,0.057,0,0,0.901
2019-12-10 21:00,2019-12-10 23:00,14.362,0.044,0,0,0.907
2019-12-10 22:00,2019-12-11 00:00,14.206,0.029,0,0,0.915
2019-12-10 23:00,2019-12-11 01:00,14.059,0.027,0,0,0.906
2019-12-11 00:00,2019-12-11 02:00,13.813,0.022,0,0,0.892
2019-12-11 01:00,2019-12-11 03:00,13.363,0.015,0,0,0.831
2019-12-11 02:00,2019-12-11 04:00,12.793,0.014,0,0,0.731
2019-12-11 03:00,2019-12-11 05:00,12.979,0.019,35.342,93.679,0.515
2019-12-11 04:00,2019-12-11 06:00,14.941,0.016,202.992,372.146,0.205
2019-12-11 05:00,2019-12-11 07:00,17.680,0.041,462.646,649.927,0.027
2019-12-11 06:00,2019-12-11 08:00,21.165,0.070,684.789,903.563,0.007
2019-12-11 07:00,2019-12-11 09:00,23.879,0.074,874.504,1115.594,0.004
2019-12-11 08:00,2019-12-11 10:00,25.961,0.063,1014.913,1271.557,0.004
2019-12-11 09:00,2019-12-11 11:00,27.365,0.043,1096.482,1361.105,0.002
2019-12-11 10:00,2019-12-11 12:00,28.166,0.033,1108.299,1378.102,0.009
2019-12-11 11:00,2019-12-11 13:00,28.407,0.029,1055.880,1320.963,0.055
2019-12-11 12:00,2019-12-11 14:00,28.129,0.023,940.506,1194.179,0.164
2019-12-11 13:00,2019-12-11 15:00,27.329,0.022,769.333,1005.943,0.129
2019-12-11 14:00,2019-12-11 16:00,25.942,0.028,561.380,769.310,0.299
2019-12-11 15:00,2019-12-11 17:00,23.857,0.042,304.967,500.326,0.585
2019-12-11 16:00,2019-12-11 18:00,21.163,0.055,86.272,217.416,0.894
2019-12-11 17:00,2019-12-11 19:00,18.551,0.066,2.068,10.549,0.931
2019-12-11 18:00,2019-12-11 20:00,16.938,0.094,0,0,0.954
2019-12-11 19:00,2019-12-11 21:00,16.125,0.096,0,0,0.961
2019-12-11 20:00,2019-12-11 22:00,15.735,0.087,0,0,0.961
2019-12-11 21:00,2019-12-11 23:00,15.537,0.074,0,0,0.968
2019-12-11 22:00,2019-12-12 00:00,15.301,0.074,0,0,0.854
2019-12-11 23:00,2019-12-12 01:00,14.953,0.081,0,0,0.687
2019-12-12 00:00,2019-12-12 02:00,14.550,0.090,0,0,0.531
2019-12-12 01:00,2019-12-12 03:00,14.185,0.093,0,0,0.461
2019-12-12 02:00,2019-12-12 04:00,13.895,0.103,0,0,0.419
2019-12-12 03:00,2019-12-12 05:00,13.983,0.133,29.762,94.654,0.469
2019-12-12 04:00,2019-12-12 06:00,15.041,0.159,150.869,373.271,0.418
2019-12-12 05:00,2019-12-12 07:00,16.807,0.159,341.642,650.908,0.259
2019-12-12 06:00,2019-12-12 08:00,19.495,0.148,601.064,904.355,0.141
2019-12-12 07:00,2019-12-12 09:00,22.115,0.091,797.652,1116.364,0.077
2019-12-12 08:00,2019-12-12 10:00,24.352,0.062,963.342,1272.375,0.069
2019-12-12 09:00,2019-12-12 11:00,26.083,0.040,1035.668,1361.787,0.073
2019-12-12 10:00,2019-12-12 12:00,27.329,0.040,1058.267,1378.602,0.070
2019-12-12 11:00,2019-12-12 13:00,27.902,0.043,997.671,1321.734,0.073
2019-12-12 12:00,2019-12-12 14:00,27.919,0.052,895.831,1194.679,0.074
2019-12-12 13:00,2019-12-12 15:00,27.279,0.044,726.722,1006.693,0.098
2019-12-12 14:00,2019-12-12 16:00,25.927,0.044,521.420,770.193,0.136
2019-12-12 15:00,2019-12-12 17:00,23.857,0.044,316.387,501.326,0.137
2019-12-12 16:00,2019-12-12 18:00,21.198,0.040,115.742,218.489,0.275
2019-12-12 17:00,2019-12-12 19:00,18.458,0.052,3.124,10.869,0.483
2019-12-12 18:00,2019-12-12 20:00,16.794,0.080,0,0,0.719
2019-12-12 19:00,2019-12-12 21:00,16.038,0.080,0,0,0.916
2019-12-12 20:00,2019-12-12 22:00,15.623,0.068,0,0,0.950
2019-12-12 21:00,2019-12-12 23:00,15.316,0.059,0,0,0.951
2019-12-12 22:00,2019-12-13 00:00,15.010,0.053,0,0,0.941
2019-12-12 23:00,2019-12-13 01:00,14.769,0.049,0,0,0.894
2019-12-13 00:00,2019-12-13 02:00,14.449,0.051,0,0,0.698
2019-12-13 01:00,2019-12-13 03:00,14.067,0.053,0,0,0.786
2019-12-13 02:00,2019-12-13 04:00,13.839,0.053,0,0,0.905
2019-12-13 03:00,2019-12-13 05:00,14.044,0.052,27.493,95.555,0.956
2019-12-13 04:00,2019-12-13 06:00,15.142,0.037,128.709,374.271,0.959
2019-12-13 05:00,2019-12-13 07:00,17.268,0.017,296.186,651.791,0.947
2019-12-13 06:00,2019-12-13 08:00,20.650,0.017,532.356,905.105,0.938
2019-12-13 07:00,2019-12-13 09:00,23.572,0.032,608.302,1117.094,0.932
2019-12-13 08:00,2019-12-13 10:00,25.029,0.053,578.125,1273.057,0.943
2019-12-13 09:00,2019-12-13 11:00,24.974,0.060,434.299,1362.568,0.949
2019-12-13 10:00,2019-12-13 12:00,24.811,0.067,394.370,1379.102,0.920
2019-12-13 11:00,2019-12-13 13:00,24.691,0.064,367.550,1322.416,0.844
2019-12-13 12:00,2019-12-13 14:00,25.017,0.046,408.614,1195.679,0.674
2019-12-13 13:00,2019-12-13 15:00,25.490,0.039,434.447,1007.443,0.431
2019-12-13 14:00,2019-12-13 16:00,25.787,0.021,436.983,770.943,0.198
2019-12-13 15:00,2019-12-13 17:00,25.329,0.011,305.115,502.213,0.081
2019-12-13 16:00,2019-12-13 18:00,23.793,0.002,118.041,219.489,0.047
2019-12-13 17:00,2019-12-13 19:00,20.723,0,3.489,11.164,0.019
2019-12-13 18:00,2019-12-13 20:00,19.331,0,0,0,0.503
2019-12-13 19:00,2019-12-13 21:00,18.252,0.002,0,0,0.576
2019-12-13 20:00,2019-12-13 22:00,17.440,0.003,0,0,0.038
2019-12-13 21:00,2019-12-13 23:00,16.845,0.002,0,0,0.260
2019-12-13 22:00,2019-12-14 00:00,16.408,0.002,0,0,0.217
2019-12-13 23:00,2019-12-14 01:00,16.054,0.003,0,0,0.034
2019-12-14 00:00,2019-12-14 02:00,15.828,0.002,0,0,0.023
2019-12-14 01:00,2019-12-14 03:00,15.810,0.001,0,0,0.043
2019-12-14 02:00,2019-12-14 04:00,15.870,0,0,0,0.266
2019-12-14 03:00,2019-12-14 05:00,16.845,0,41.288,96.359,0.153
2019-12-14 04:00,2019-12-14 06:00,19.677,0,237.763,375.146,0.227
2019-12-14 05:00,2019-12-14 07:00,24.452,0,465.488,652.658,0.421
2019-12-14 06:00,2019-12-14 08:00,29.311,0,685.027,905.855,0.359
2019-12-14 07:00,2019-12-14 09:00,32.063,0,875.812,1117.630,0.158
2019-12-14 08:00,2019-12-14 10:00,34.005,0,1016.087,1273.557,0.004
2019-12-14 09:00,2019-12-14 11:00,35.320,0,1095.191,1363.068,0.006
2019-12-14 10:00,2019-12-14 12:00,36.031,0,1103.507,1379.883,0.056
2019-12-14 11:00,2019-12-14 13:00,35.784,0.001,1001.856,1322.963,0.183
2019-12-14 12:00,2019-12-14 14:00,34.095,0.009,800.346,1196.179,0.399
2019-12-14 13:00,2019-12-14 15:00,30.727,0.035,533.906,1008.193,0.551
2019-12-14 14:00,2019-12-14 16:00,26.654,0.058,369.616,771.693,0.420
2019-12-14 15:00,2019-12-14 17:00,23.072,0.066,268.268,503.076,0.165
2019-12-14 16:00,2019-12-14 18:00,19.910,0.081,111.030,220.370,0.212
2019-12-14 17:00,2019-12-14 19:00,17.653,0.095,2.671,11.430,0.443
2019-12-14 18:00,2019-12-14 20:00,16.509,0.124,0,0,0.500
2019-12-14 19:00,2019-12-14 21:00,15.675,0.129,0,0,0.487
2019-12-14 20:00,2019-12-14 22:00,14.987,0.099,0,0,0.518
2019-12-14 21:00,2019-12-14 23:00,14.421,0.077,0,0,0.536
2019-12-14 22:00,2019-12-15 00:00,13.879,0.079,0,0,0.525
2019-12-14 23:00,2019-12-15 01:00,13.367,0.108,0,0,0.536
2019-12-15 00:00,2019-12-15 02:00,12.908,0.185,0,0,0.570
2019-12-15 01:00,2019-12-15 03:00,12.545,0.345,0,0,0.607
2019-12-15 02:00,2019-12-15 04:00,12.187,0.644,0,0,0.697
2019-12-15 03:00,2019-12-15 05:00,11.646,0.979,14.238,97.089,0.754
2019-12-15 04:00,2019-12-15 06:00,10.908,0.982,78.938,375.962,0.765
2019-12-15 05:00,2019-12-15 07:00,10.314,0.846,163.656,653.408,0.648
2019-12-15 06:00,2019-12-15 08:00,10.981,0.639,358.158,906.563,0.421
2019-12-15 07:00,2019-12-15 09:00,12.815,0.397,649.892,1118.364,0.307
2019-12-15 08:00,2019-12-15 10:00,14.689,0.131,819.571,1274.105,0.214
2019-12-15 09:00,2019-12-15 11:00,16.656,0.024,975.642,1363.568,0.118
2019-12-15 10:00,2019-12-15 12:00,18.377,0.002,1039.256,1380.383,0.060
2019-12-15 11:00,2019-12-15 13:00,19.604,0,1063.976,1323.463,0.027
2019-12-15 12:00,2019-12-15 14:00,19.946,0,964.290,1196.679,0.029
2019-12-15 13:00,2019-12-15 15:00,19.561,0,791.816,1008.716,0.294
2019-12-15 14:00,2019-12-15 16:00,18.462,0,506.970,772.443,0.911
2019-12-15 15:00,2019-12-15 17:00,16.806,0,228.634,503.722,0.906
2019-12-15 16:00,2019-12-15 18:00,14.904,0,72.098,221.177,0.671
2019-12-15 17:00,2019-12-15 19:00,12.447,0,3.779,11.670,0.102
2019-12-15 18:00,2019-12-15 20:00,10.580,0,0,0,0.003
2019-12-15 19:00,2019-12-15 21:00,9.343,0,0,0,0.004
2019-12-15 20:00,2019-12-15 22:00,8.422,0,0,0,0.076
2019-12-15 21:00,2019-12-15 23:00,8.220,0.001,0,0,0.285
2019-12-15 22:00,2019-12-16 00:00,8.383,0.001,0,0,0.468
2019-12-15 23:00,2019-12-16 01:00,8.398,0.005,0,0,0.525
2019-12-16 00:00,2019-12-16 02:00,8.377,0.018,0,0,0.509
2019-12-16 01:00,2019-12-16 03:00,8.166,0.014,0,0,0.603
2019-12-16 02:00,2019-12-16 04:00,7.894,0.010,0,0,0.685
2019-12-16 03:00,2019-12-16 05:00,8.171,0.007,28.544,97.720,0.652
2019-12-16 04:00,2019-12-16 06:00,9.415,0.005,162.892,376.667,0.247
2019-12-16 05:00,2019-12-16 07:00,11.654,0.003,461.943,653.927,0.075
2019-12-16 06:00,2019-12-16 08:00,14.418,0.001,702.749,907.105,0.066
2019-12-16 07:00,2019-12-16 09:00,17.293,0,900.780,1118.911,0.042
2019-12-16 08:00,2019-12-16 10:00,19.973,0,1043.277,1274.605,0.004
2019-12-16 09:00,2019-12-16 11:00,22.252,0,1123.825,1364.068,0.014
2019-12-16 10:00,2019-12-16 12:00,24.179,0,1138.905,1380.883,0.130
2019-12-16 11:00,2019-12-16 13:00,25.749,0,1088.019,1323.963,0.272
2019-12-16 12:00,2019-12-16 14:00,26.769,0,973.336,1197.179,0.125
2019-12-16 13:00,2019-12-16 15:00,27.058,0,804.242,1009.216,0.081
2019-12-16 14:00,2019-12-16 16:00,26.490,0,594.447,772.943,0.149
2019-12-16 15:00,2019-12-16 17:00,24.759,0,362.165,504.396,0.099
2019-12-16 16:00,2019-12-16 18:00,21.376,0,134.837,221.870,0.015
2019-12-16 17:00,2019-12-16 19:00,17.021,0,4.318,11.880,0
2019-12-16 18:00,2019-12-16 20:00,14.510,0.001,0,0,0
2019-12-16 19:00,2019-12-16 21:00,13.281,0.003,0,0,0
2019-12-16 20:00,2019-12-16 22:00,12.485,0.003,0,0,0.053
2019-12-16 21:00,2019-12-16 23:00,12.070,0.001,0,0,0.055
2019-12-16 22:00,2019-12-17 00:00,11.733,0,0,0,0.008
2019-12-16 23:00,2019-12-17 01:00,11.437,0,0,0,0.050
2019-12-17 00:00,2019-12-17 02:00,11.430,0,0,0,0.277
2019-12-17 01:00,2019-12-17 03:00,11.754,0,0,0,0.386
2019-12-17 02:00,2019-12-17 04:00,12.314,0,0,0,0.197
2019-12-17 03:00,2019-12-17 05:00,13.866,0,54.080,98.274,0.024
2019-12-17 04:00,2019-12-17 06:00,18.088,0,264.009,377.292,0.001
2019-12-17 05:00,2019-12-17 07:00,22.646,0,503.927,654.541,0.006
2019-12-17 06:00,2019-12-17 08:00,28.589,0,731.860,907.605,0.034
2019-12-17 07:00,2019-12-17 09:00,31.275,0,926.353,1119.411,0.095
2019-12-17 08:00,2019-12-17 10:00,33.251,0,1071.954,1275.057,0.105
2019-12-17 09:00,2019-12-17 11:00,34.792,0,1155.388,1364.568,0.075
2019-12-17 10:00,2019-12-17 12:00,36.038,0,1168.821,1381.149,0.159
2019-12-17 11:00,2019-12-17 13:00,36.917,0,1112.106,1324.463,0.215
2019-12-17 12:00,2019-12-17 14:00,37.329,0,989.880,1197.679,0.363
2019-12-17 13:00,2019-12-17 15:00,37.251,0,809.288,1009.716,0.512
2019-12-17 14:00,2019-12-17 16:00,36.615,0,582.213,773.443,0.651
2019-12-17 15:00,2019-12-17 17:00,35.343,0,342.823,504.972,0.660
2019-12-17 16:00,2019-12-17 18:00,30.556,0,127.845,222.437,0.420
2019-12-17 17:00,2019-12-17 19:00,26.442,0,3.860,12.061,0.288
2019-12-17 18:00,2019-12-17 20:00,26.621,0,0,0,0.240
2019-12-17 19:00,2019-12-17 21:00,25.358,0,0,0,0.112
2019-12-17 20:00,2019-12-17 22:00,22.698,0,0,0,0.070
2019-12-17 21:00,2019-12-17 23:00,20.194,0,0,0,0.047
2019-12-17 22:00,2019-12-18 00:00,18.788,0,0,0,0.001
2019-12-17 23:00,2019-12-18 01:00,17.539,0,0,0,0.009
2019-12-18 00:00,2019-12-18 02:00,16.248,0,0,0,0.070
2019-12-18 01:00,2019-12-18 03:00,15.338,0,0,0,0.077
2019-12-18 02:00,2019-12-18 04:00,14.289,0,0,0,0.023
2019-12-18 03:00,2019-12-18 05:00,14.110,0.001,45.537,98.743,0.034
2019-12-18 04:00,2019-12-18 06:00,17.158,0.004,237.229,377.792,0.234
2019-12-18 05:00,2019-12-18 07:00,20.781,0.001,422.269,655.041,0.807
2019-12-18 06:00,2019-12-18 08:00,23.597,0,550.268,908.105,0.919
2019-12-18 07:00,2019-12-18 09:00,25.166,0,521.132,1119.630,0.933
2019-12-18 08:00,2019-12-18 10:00,26.534,0,562.563,1275.557,0.945
2019-12-18 09:00,2019-12-18 11:00,28.592,0.002,739.349,1364.835,0.936
2019-12-18 10:00,2019-12-18 12:00,31.102,0.003,959.391,1381.602,0.957
2019-12-18 11:00,2019-12-18 13:00,32.670,0.002,976.501,1324.734,0.947
2019-12-18 12:00,2019-12-18 14:00,32.715,0.002,840.198,1198.179,0.938
2019-12-18 13:00,2019-12-18 15:00,30.896,0.002,629.352,1010.193,0.908
2019-12-18 14:00,2019-12-18 16:00,27.403,0.023,444.131,773.943,0.814
2019-12-18 15:00,2019-12-18 17:00,22.703,0.067,215.665,505.442,0.886
2019-12-18 16:00,2019-12-18 18:00,18.405,0.050,56.361,222.937,0.950
2019-12-18 17:00,2019-12-18 19:00,15.698,0.049,1.306,12.211,0.963
2019-12-18 18:00,2019-12-18 20:00,14.721,0.066,0,0,0.980
2019-12-18 19:00,2019-12-18 21:00,14.405,0.069,0,0,0.984
2019-12-18 20:00,2019-12-18 22:00,14.228,0.067,0,0,0.971
2019-12-18 21:00,2019-12-18 23:00,14.135,0.050,0,0,0.904
2019-12-18 22:00,2019-12-19 00:00,14.029,0.039,0,0,0.669
2019-12-18 23:00,2019-12-19 01:00,13.808,0.026,0,0,0.617
2019-12-19 00:00,2019-12-19 02:00,13.615,0.013,0,0,0.883
2019-12-19 01:00,2019-12-19 03:00,13.434,0.010,0,0,0.743
2019-12-19 02:00,2019-12-19 04:00,13.211,0.008,0,0,0.544
2019-12-19 03:00,2019-12-19 05:00,13.219,0.011,29.128,99.135,0.498
2019-12-19 04:00,2019-12-19 06:00,14.464,0.013,184.549,378.212,0.266
2019-12-19 05:00,2019-12-19 07:00,16.973,0.016,424.102,655.427,0.341
2019-12-19 06:00,2019-12-19 08:00,20.053,0.009,672.117,908.472,0.206
2019-12-19 07:00,2019-12-19 09:00,23.044,0.001,890.325,1120.130,0.196
2019-12-19 08:00,2019-12-19 10:00,25.754,0,1034.966,1275.875,0.218
2019-12-19 09:00,2019-12-19 11:00,28.013,0,1117.717,1365.105,0.180
2019-12-19 10:00,2019-12-19 12:00,29.858,0,1135.054,1382.102,0.021
2019-12-19 11:00,2019-12-19 13:00,31.270,0,1084.755,1325.000,0
2019-12-19 12:00,2019-12-19 14:00,32.127,0,971.470,1198.398,0.010
2019-12-19 13:00,2019-12-19 15:00,32.195,0,803.625,1010.466,0.425
2019-12-19 14:00,2019-12-19 16:00,31.273,0,594.684,774.328,0.866
2019-12-19 15:00,2019-12-19 17:00,29.236,0,362.106,505.826,0.786
2019-12-19 16:00,2019-12-19 18:00,25.334,0,135.019,223.312,0.667
2019-12-19 17:00,2019-12-19 19:00,19.878,0.003,4.430,12.329,0.769
2019-12-19 18:00,2019-12-19 20:00,17.222,0.007,0,0,0.733
2019-12-19 19:00,2019-12-19 21:00,15.493,0.009,0,0,0.296
2019-12-19 20:00,2019-12-19 22:00,14.669,0.010,0,0,0.112
2019-12-19 21:00,2019-12-19 23:00,14.110,0.008,0,0,0.152
2019-12-19 22:00,2019-12-20 00:00,13.803,0.005,0,0,0.172
2019-12-19 23:00,2019-12-20 01:00,13.270,0.003,0,0,0.193
2019-12-20 00:00,2019-12-20 02:00,12.877,0.003,0,0,0.273
2019-12-20 01:00,2019-12-20 03:00,12.693,0.003,0,0,0.345
2019-12-20 02:00,2019-12-20 04:00,12.492,0.004,0,0,0.313
2019-12-20 03:00,2019-12-20 05:00,12.693,0.004,40.606,99.419,0.242
2019-12-20 04:00,2019-12-20 06:00,14.841,0.001,223.912,378.542,0.059
2019-12-20 05:00,2019-12-20 07:00,18.158,0,482.074,655.677,0
2019-12-20 06:00,2019-12-20 08:00,22.441,0,702.635,908.813,0.023
2019-12-20 07:00,2019-12-20 09:00,26.139,0,890.891,1120.411,0.067
2019-12-20 08:00,2019-12-20 10:00,28.861,0,1031.074,1276.105,0.048
2019-12-20 09:00,2019-12-20 11:00,31.002,0,1112.272,1365.568,0.354
2019-12-20 10:00,2019-12-20 12:00,32.628,0,1128.133,1382.149,0.855
2019-12-20 11:00,2019-12-20 13:00,33.664,0,1073.966,1325.463,0.716
2019-12-20 12:00,2019-12-20 14:00,33.975,0,959.090,1198.679,0.474
2019-12-20 13:00,2019-12-20 15:00,33.271,0,791.979,1010.735,0.123
2019-12-20 14:00,2019-12-20 16:00,31.423,0,582.409,774.602,0.067
2019-12-20 15:00,2019-12-20 17:00,28.659,0.001,351.600,506.042,0.201
2019-12-20 16:00,2019-12-20 18:00,24.936,0.002,127.782,223.625,0.362
2019-12-20 17:00,2019-12-20 19:00,21.353,0.002,4.050,12.413,0.243
2019-12-20 18:00,2019-12-20 20:00,19.421,0.008,0,0,0.028
2019-12-20 19:00,2019-12-20 21:00,18.349,0.018,0,0,0.070
2019-12-20 20:00,2019-12-20 22:00,17.650,0.019,0,0,0.095
2019-12-20 21:00,2019-12-20 23:00,17.096,0.018,0,0,0.125
2019-12-20 22:00,2019-12-21 00:00,16.594,0.014,0,0,0.133
2019-12-20 23:00,2019-12-21 01:00,16.265,0.011,0,0,0.096
2019-12-21 00:00,2019-12-21 02:00,16.039,0.009,0,0,0.127
2019-12-21 01:00,2019-12-21 03:00,15.854,0.007,0,0,0.112
2019-12-21 02:00,2019-12-21 04:00,15.558,0.007,0,0,0.091
2019-12-21 03:00,2019-12-21 05:00,15.968,0.008,46.749,99.627,0.132
2019-12-21 04:00,2019-12-21 06:00,17.753,0.007,223.641,378.792,0.102
2019-12-21 05:00,2019-12-21 07:00,20.408,0.006,455.705,655.927,0.029
2019-12-21 06:00,2019-12-21 08:00,23.494,0.007,689.413,909.063,0.008
2019-12-21 07:00,2019-12-21 09:00,26.133,0.007,878.154,1120.630,0.003
2019-12-21 08:00,2019-12-21 10:00,28.262,0.008,1016.424,1276.375,0.005
2019-12-21 09:00,2019-12-21 11:00,29.618,0.008,1087.230,1365.787,0.013
2019-12-21 10:00,2019-12-21 12:00,30.374,0.013,1092.269,1382.602,0.027
2019-12-21 11:00,2019-12-21 13:00,30.210,0.017,1023.794,1325.500,0.051
2019-12-21 12:00,2019-12-21 14:00,28.952,0.032,886.058,1198.946,0.073
2019-12-21 13:00,2019-12-21 15:00,26.861,0.057,728.005,1010.985,0.069
2019-12-21 14:00,2019-12-21 16:00,24.002,0.066,531.299,774.828,0.103
2019-12-21 15:00,2019-12-21 17:00,20.760,0.083,301.910,506.280,0.244
2019-12-21 16:00,2019-12-21 18:00,17.846,0.116,87.423,223.812,0.543
2019-12-21 17:00,2019-12-21 19:00,15.875,0.127,1.916,12.465,0.895
2019-12-21 18:00,2019-12-21 20:00,14.972,0.136,0,0,0.923
2019-12-21 19:00,2019-12-21 21:00,14.415,0.124,0,0,0.835
2019-12-21 20:00,2019-12-21 22:00,13.945,0.112,0,0,0.805
2019-12-21 21:00,2019-12-21 23:00,13.635,0.103,0,0,0.748
2019-12-21 22:00,2019-12-22 00:00,13.345,0.095,0,0,0.721
2019-12-21 23:00,2019-12-22 01:00,12.981,0.085,0,0,0.736
2019-12-22 00:00,2019-12-22 02:00,12.645,0.132,0,0,0.776
2019-12-22 01:00,2019-12-22 03:00,12.370,0.108,0,0,0.793
2019-12-22 02:00,2019-12-22 04:00,12.157,0.083,0,0,0.761
2019-12-22 03:00,2019-12-22 05:00,12.098,0.073,17.913,99.734,0.726
2019-12-22 04:00,2019-12-22 06:00,12.699,0.063,105.329,378.917,0.673
2019-12-22 05:00,2019-12-22 07:00,14.043,0.050,247.837,656.177,0.510
2019-12-22 06:00,2019-12-22 08:00,16.486,0.046,481.645,909.105,0.265
2019-12-22 07:00,2019-12-22 09:00,19.790,0.033,755.480,1120.911,0.089
2019-12-22 08:00,2019-12-22 10:00,23.267,0.014,1007.072,1276.557,0.035
2019-12-22 09:00,2019-12-22 11:00,25.981,0.003,1078.668,1365.835,0.016
2019-12-22 10:00,2019-12-22 12:00,28.298,0.001,1117.043,1382.602,0.002
2019-12-22 11:00,2019-12-22 13:00,29.991,0.001,1068.674,1325.963,0.001
2019-12-22 12:00,2019-12-22 14:00,30.871,0.001,955.424,1199.179,0
2019-12-22 13:00,2019-12-22 15:00,30.889,0.001,788.173,1011.216,0
2019-12-22 14:00,2019-12-22 16:00,29.984,0.001,580.549,774.943,0
2019-12-22 15:00,2019-12-22 17:00,28.077,0.002,351.758,506.383,0
2019-12-22 16:00,2019-12-22 18:00,25.099,0.007,129.831,223.875,0
2019-12-22 17:00,2019-12-22 19:00,21.616,0.008,4.200,12.484,0.001
2019-12-22 18:00,2019-12-22 20:00,19.378,0.006,0,0,0.001
2019-12-22 19:00,2019-12-22 21:00,18.117,0.004,0,0,0.001
2019-12-22 20:00,2019-12-22 22:00,17.580,0.003,0,0,0
2019-12-22 21:00,2019-12-22 23:00,17.415,0.002,0,0,0
2019-12-22 22:00,2019-12-23 00:00,17.465,0.002,0,0,0.002
2019-12-22 23:00,2019-12-23 01:00,17.507,0.001,0,0,0.003
2019-12-23 00:00,2019-12-23 02:00,17.580,0.001,0,0,0.003
2019-12-23 01:00,2019-12-23 03:00,17.638,0.001,0,0,0.001
2019-12-23 02:00,2019-12-23 04:00,17.524,0.001,0,0,0.002
2019-12-23 03:00,2019-12-23 05:00,18.314,0,49.600,99.752,0.019
2019-12-23 04:00,2019-12-23 06:00,21.707,0,246.767,378.962,0.060
2019-12-23 05:00,2019-12-23 07:00,25.824,0,475.871,656.177,0.025
2019-12-23 06:00,2019-12-23 08:00,29.265,0,694.447,909.355,0.011
2019-12-23 07:00,2019-12-23 09:00,32.012,0,880.857,1120.911,0.028
2019-12-23 08:00,2019-12-23 10:00,34.355,0,1018.750,1276.838,0.053
2019-12-23 09:00,2019-12-23 11:00,36.120,0,1097.598,1366.105,0.095
2019-12-23 10:00,2019-12-23 12:00,37.318,0.001,1111.102,1382.883,0.074
2019-12-23 11:00,2019-12-23 13:00,37.988,0.002,1050.014,1326.000,0.027
2019-12-23 12:00,2019-12-23 14:00,38.173,0.005,920.024,1199.179,0.132
2019-12-23 13:00,2019-12-23 15:00,37.652,0.006,674.090,1011.235,0.232
2019-12-23 14:00,2019-12-23 16:00,36.954,0.001,491.491,774.961,0.258
2019-12-23 15:00,2019-12-23 17:00,35.834,0,281.898,506.454,0.322
2019-12-23 16:00,2019-12-23 18:00,33.093,0.001,94.511,223.875,0.416
2019-12-23 17:00,2019-12-23 19:00,29.120,0.001,2.743,12.468,0.494
2019-12-23 18:00,2019-12-23 20:00,27.461,0.002,0,0,0.567
2019-12-23 19:00,2019-12-23 21:00,25.451,0.002,0,0,0.586
2019-12-23 20:00,2019-12-23 22:00,23.373,0.009,0,0,0.609
2019-12-23 21:00,2019-12-23 23:00,21.952,0.018,0,0,0.590
2019-12-23 22:00,2019-12-24 00:00,20.761,0.021,0,0,0.571
